1, extreme_hills, still_life:alpine_heathlands, MONSTER, minecraft:spider, 80, 4, 4
6344, river, still_life:tropical_rainforest_river, WATER_AMBIENT, epichunt:carp,10, 3, 5
6345, river, still_life:tropical_rainforest_river, WATER_AMBIENT, epichunt:eel,10, 1, 3
6346, river, still_life:tropical_rainforest_river, WATER_AMBIENT, epichunt:perches,10, 3, 5
6347, river, still_life:tropical_rainforest_river, WATER_AMBIENT, epichunt:pikefish,10, 3, 5
6348, river, still_life:tropical_rainforest_river, WATER_AMBIENT, epichunt:roach,10, 3, 5
6349, river, still_life:tropical_rainforest_river, WATER_AMBIENT, epichunt:zander,10, 3, 5
6350, river, still_life:tropical_rainforest_river, WATER_AMBIENT, epichunt:trout,10, 3, 5
6351, river, still_life:tropical_rainforest_river, WATER_AMBIENT, epichunt:catfish,10, 1, 1
6352, river, still_life:tropical_rainforest_river, WATER_AMBIENT, aquaculture:minnow, 18, 1, 5
6353, river, still_life:tropical_rainforest_river, WATER_AMBIENT, aquaculture:muskellunge, 10, 1, 1
6354, river, still_life:tropical_rainforest_river, WATER_AMBIENT, aquaculture:perch, 20, 1, 6
6355, river, still_life:tropical_rainforest_river, WATER_AMBIENT, aquaculture:rainbow_trout, 10, 2, 4
6356, river, still_life:tropical_rainforest_river, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 3
6357, ocean, still_life:tropical_shallow_ocean, MONSTER, minecraft:drowned, 10, 1, 1
6358, ocean, still_life:tropical_shallow_ocean, MONSTER, minecraft:spider, 80, 4, 4
6359, ocean, still_life:tropical_shallow_ocean, MONSTER, minecraft:zombie, 80, 4, 4
6360, ocean, still_life:tropical_shallow_ocean, MONSTER, minecraft:zombie_villager, 10, 1, 1
6361, ocean, still_life:tropical_shallow_ocean, MONSTER, minecraft:skeleton, 80, 4, 4
6362, ocean, still_life:tropical_shallow_ocean, MONSTER, minecraft:creeper, 80, 4, 4
6363, ocean, still_life:tropical_shallow_ocean, MONSTER, minecraft:slime, 80, 4, 4
6364, ocean, still_life:tropical_shallow_ocean, MONSTER, minecraft:enderman, 5, 1, 4
6365, ocean, still_life:tropical_shallow_ocean, MONSTER, minecraft:witch, 5, 1, 1
6366, ocean, still_life:tropical_shallow_ocean, MONSTER, epichunt:white_shark, 12, 1, 2
6367, ocean, still_life:tropical_shallow_ocean, CREATURE, exoticbirds:pigeon, 12, 2, 5
6368, ocean, still_life:tropical_shallow_ocean, CREATURE, epichunt:goat, 10, 1, 3
6370, ocean, still_life:tropical_shallow_ocean, CREATURE, epichunt:owl, 12, 1, 2
6371, ocean, still_life:tropical_shallow_ocean, AMBIENT, minecraft:bat,80, 8, 8
6372, ocean, still_life:tropical_shallow_ocean, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
6373, ocean, still_life:tropical_shallow_ocean, WATER_CREATURE, minecraft:squid, 10, 4, 4
6374, ocean, still_life:tropical_shallow_ocean, WATER_CREATURE, minecraft:dolphin, 10, 1, 2
6375, ocean, still_life:tropical_shallow_ocean, WATER_CREATURE, epichunt:whale, 10, 1, 5
6376, ocean, still_life:tropical_shallow_ocean, WATER_CREATURE, epichunt:orca, 10, 1, 2
6377, ocean, still_life:tropical_shallow_ocean, WATER_AMBIENT, minecraft:pufferfish, 15, 1, 3
6378, ocean, still_life:tropical_shallow_ocean, WATER_AMBIENT, minecraft:tropical_fish, 25, 8, 8
6379, ocean, still_life:tropical_shallow_ocean, WATER_AMBIENT, aquaculture:atlantic_halibut, 10, 1, 1
6380, ocean, still_life:tropical_shallow_ocean, WATER_AMBIENT, aquaculture:atlantic_herring, 20, 1, 6
6381, ocean, still_life:tropical_shallow_ocean, WATER_AMBIENT, epichunt:bass, 70, 3, 5
6382, ocean, still_life:tropical_shallow_ocean, WATER_AMBIENT, epichunt:halibut, 70, 3, 5
6383, ocean, still_life:tropical_shallow_ocean, WATER_AMBIENT, epichunt:mackerel, 80, 8, 10
6384, ocean, still_life:tropical_shallow_ocean, WATER_AMBIENT, epichunt:herring, 80, 7, 10
6385, ocean, still_life:tropical_shallow_ocean, WATER_AMBIENT, epichunt:sardine, 80, 8, 10
6386, ocean, still_life:tropical_shallow_ocean, WATER_AMBIENT, epichunt:pollock, 70, 3, 5
6387, ocean, still_life:tropical_shallow_ocean, WATER_AMBIENT, epichunt:sturgeon, 20, 1, 1
6388, ocean, still_life:tropical_shallow_ocean, WATER_AMBIENT, epichunt:swordfish, 20, 1, 2
6389, ocean, still_life:tropical_shallow_ocean, WATER_AMBIENT, aquaculture:jellyfish, 10, 1, 3
6390, ocean, still_life:tropical_shallow_ocean, WATER_AMBIENT, aquaculture:red_grouper, 10, 1, 2
6391, ocean, still_life:tropical_shallow_ocean, WATER_AMBIENT, aquaculture:tuna, 10, 1, 1
6392, jungle, still_life:tropical_wetlands, MONSTER, minecraft:spider, 80, 4, 4
6393, jungle, still_life:tropical_wetlands, MONSTER, minecraft:zombie, 80, 4, 4
6394, jungle, still_life:tropical_wetlands, MONSTER, minecraft:zombie_villager, 10, 1, 1
6395, jungle, still_life:tropical_wetlands, MONSTER, minecraft:skeleton, 80, 4, 4
6396, jungle, still_life:tropical_wetlands, MONSTER, minecraft:creeper, 80, 4, 4
6397, jungle, still_life:tropical_wetlands, MONSTER, minecraft:slime, 80, 4, 4
6398, jungle, still_life:tropical_wetlands, MONSTER, minecraft:enderman, 5, 1, 4
6399, jungle, still_life:tropical_wetlands, MONSTER, minecraft:witch, 5, 1, 1
6400, jungle, still_life:tropical_wetlands, CREATURE, minecraft:sheep, 0, 4, 4
6401, jungle, still_life:tropical_wetlands, CREATURE, minecraft:pig, 10, 4, 4
6402, jungle, still_life:tropical_wetlands, CREATURE, minecraft:chicken, 10, 4, 4
6403, jungle, still_life:tropical_wetlands, CREATURE, minecraft:cow, 0, 4, 4
6404, jungle, still_life:tropical_wetlands, CREATURE, minecraft:frog, 10, 2, 5
6405, jungle, still_life:tropical_wetlands, CREATURE, exoticbirds:budgerigar, 10, 2, 5
6406, jungle, still_life:tropical_wetlands, CREATURE, exoticbirds:cassowary, 10, 2, 5
6407, jungle, still_life:tropical_wetlands, CREATURE, exoticbirds:cockatoo, 10, 2, 5
6408, jungle, still_life:tropical_wetlands, CREATURE, exoticbirds:gouldianfinch, 10, 2, 5
6409, jungle, still_life:tropical_wetlands, CREATURE, exoticbirds:hummingbird, 20, 2, 5
6410, jungle, still_life:tropical_wetlands, CREATURE, exoticbirds:kiwi, 10, 2, 5
6411, jungle, still_life:tropical_wetlands, CREATURE, exoticbirds:lyrebird, 10, 2, 5
6412, jungle, still_life:tropical_wetlands, CREATURE, exoticbirds:macaw, 10, 2, 5
6413, jungle, still_life:tropical_wetlands, CREATURE, exoticbirds:peafowl, 10, 2, 5
6414, jungle, still_life:tropical_wetlands, CREATURE, exoticbirds:pelican, 10, 2, 5
6415, jungle, still_life:tropical_wetlands, CREATURE, exoticbirds:pigeon, 12, 2, 5
6416, jungle, still_life:tropical_wetlands, CREATURE, exoticbirds:toucan, 10, 2, 5
6417, jungle, still_life:tropical_wetlands, CREATURE, aquaculture:arrau_turtle, 10, 1, 2
6418, jungle, still_life:tropical_wetlands, CREATURE, epichunt:goat, 10, 1, 3
6419, jungle, still_life:tropical_wetlands, CREATURE, epichunt:beaver, 10, 1, 3
6420, jungle, still_life:tropical_wetlands, CREATURE, epichunt:duck,0, 1, 3
6421, jungle, still_life:tropical_wetlands, CREATURE, epichunt:drake,0, 1, 3
6422, jungle, still_life:tropical_wetlands, CREATURE, epichunt:goose, 10, 2, 4
6424, jungle, still_life:tropical_wetlands, CREATURE, epichunt:white_stork, 12, 2, 2
6425, jungle, still_life:tropical_wetlands, CREATURE, epichunt:common_crane, 12, 2, 2
6426, jungle, still_life:tropical_wetlands, CREATURE, epichunt:loon, 12, 2, 4
6427, jungle, still_life:tropical_wetlands, CREATURE, epichunt:owl, 12, 1, 2
6428, jungle, still_life:tropical_wetlands, AMBIENT, minecraft:bat,80, 8, 8
6429, jungle, still_life:tropical_wetlands, AMBIENT, epichunt:kestrel, 10, 1, 1
6430, jungle, still_life:tropical_wetlands, AMBIENT, epichunt:eagle, 10, 1, 1
6431, jungle, still_life:tropical_wetlands, AMBIENT, epichunt:hawk, 10, 1, 1
6432, jungle, still_life:tropical_wetlands, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
6433, jungle, still_life:tropical_wetlands, WATER_AMBIENT, aquaculture:arapaima, 10, 1, 1
6442, jungle, still_life:tropical_wetlands, WATER_AMBIENT, aquaculture:piranha, 20, 1, 6
6443, jungle, still_life:tropical_wetlands, WATER_AMBIENT, aquaculture:tambaqui, 10, 1, 2
6444, beach, still_life:tundra_beach, MONSTER, minecraft:spider, 80, 4, 4
6445, beach, still_life:tundra_beach, MONSTER, minecraft:zombie, 80, 4, 4
6446, beach, still_life:tundra_beach, MONSTER, minecraft:zombie_villager, 10, 1, 1
6447, beach, still_life:tundra_beach, MONSTER, minecraft:skeleton, 80, 4, 4
6448, beach, still_life:tundra_beach, MONSTER, minecraft:creeper, 80, 4, 4
6449, beach, still_life:tundra_beach, MONSTER, minecraft:slime, 80, 4, 4
6450, beach, still_life:tundra_beach, MONSTER, minecraft:enderman, 5, 1, 4
6451, beach, still_life:tundra_beach, MONSTER, minecraft:witch, 5, 1, 1
6452, beach, still_life:tundra_beach, CREATURE, exoticbirds:booby, 10, 2, 5
6453, beach, still_life:tundra_beach, CREATURE, exoticbirds:duck, 10, 2, 5
6454, beach, still_life:tundra_beach, CREATURE, exoticbirds:flamingo, 10, 2, 5
6455, beach, still_life:tundra_beach, CREATURE, exoticbirds:gull, 12, 2, 5
6456, beach, still_life:tundra_beach, CREATURE, exoticbirds:heron, 10, 2, 5
6457, beach, still_life:tundra_beach, CREATURE, exoticbirds:pelican, 10, 2, 5
6458, beach, still_life:tundra_beach, CREATURE, exoticbirds:pigeon, 12, 2, 5
6459, beach, still_life:tundra_beach, CREATURE, exoticbirds:swan, 10, 2, 5
6460, beach, still_life:tundra_beach, CREATURE, epichunt:goat, 10, 1, 3
6461, beach, still_life:tundra_beach, CREATURE, epichunt:great_auk, 12, 2, 4
6462, beach, still_life:tundra_beach, CREATURE, epichunt:razorbill, 12, 2, 4
6464, beach, still_life:tundra_beach, CREATURE, epichunt:owl, 12, 1, 2
6465, beach, still_life:tundra_beach, AMBIENT, minecraft:bat,80, 8, 8
6466, beach, still_life:tundra_beach, AMBIENT, epichunt:kestrel, 10, 1, 1
6467, beach, still_life:tundra_beach, AMBIENT, epichunt:eagle, 10, 1, 1
6468, beach, still_life:tundra_beach, AMBIENT, epichunt:hawk, 10, 1, 1
6469, beach, still_life:tundra_beach, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
6470, beach, still_life:tundra_beach, WATER_AMBIENT, aquaculture:atlantic_halibut, 10, 1, 1
6471, beach, still_life:tundra_beach, WATER_AMBIENT, aquaculture:atlantic_herring, 20, 1, 6
6472, beach, still_life:tundra_beach, WATER_AMBIENT, epichunt:bass, 70, 3, 5
6473, beach, still_life:tundra_beach, WATER_AMBIENT, epichunt:halibut, 70, 3, 5
6474, beach, still_life:tundra_beach, WATER_AMBIENT, epichunt:mackerel, 80, 8, 10
6475, beach, still_life:tundra_beach, WATER_AMBIENT, epichunt:herring, 80, 7, 10
6476, beach, still_life:tundra_beach, WATER_AMBIENT, epichunt:sardine, 80, 8, 10
6477, beach, still_life:tundra_beach, WATER_AMBIENT, epichunt:pollock, 70, 3, 5
6478, beach, still_life:tundra_beach, WATER_AMBIENT, epichunt:sturgeon, 20, 1, 1
6487, beach, still_life:tundra_beach, WATER_AMBIENT, aquaculture:jellyfish, 10, 1, 3
6488, beach, still_life:tundra_beach, WATER_AMBIENT, aquaculture:red_grouper, 10, 1, 2
6489, beach, still_life:tundra_beach, WATER_AMBIENT, aquaculture:tuna, 10, 1, 1
6490, river, still_life:tundra_river, MONSTER, minecraft:spider, 80, 4, 4
6491, river, still_life:tundra_river, MONSTER, minecraft:zombie, 80, 4, 4
6492, river, still_life:tundra_river, MONSTER, minecraft:zombie_villager, 10, 1, 1
6493, river, still_life:tundra_river, MONSTER, minecraft:skeleton, 80, 4, 4
6494, river, still_life:tundra_river, MONSTER, minecraft:creeper, 80, 4, 4
6495, river, still_life:tundra_river, MONSTER, minecraft:slime, 80, 4, 4
6496, river, still_life:tundra_river, MONSTER, minecraft:enderman, 5, 1, 4
6497, river, still_life:tundra_river, MONSTER, minecraft:witch, 5, 1, 1
6498, river, still_life:tundra_river, CREATURE, minecraft:sheep, 12, 4, 4
6499, river, still_life:tundra_river, CREATURE, minecraft:pig, 10, 4, 4
6500, river, still_life:tundra_river, CREATURE, minecraft:chicken, 10, 4, 4
6501, river, still_life:tundra_river, CREATURE, minecraft:cow, 10, 4, 4
6502, river, still_life:tundra_river, CREATURE, minecraft:horse, 10, 2, 6
6503, river, still_life:tundra_river, CREATURE, minecraft:donkey, 10, 1, 1
6504, river, still_life:tundra_river, CREATURE, exoticbirds:duck, 10, 2, 5
6505, river, still_life:tundra_river, CREATURE, exoticbirds:flamingo, 10, 2, 5
6506, river, still_life:tundra_river, CREATURE, exoticbirds:gull, 12, 2, 5
6507, river, still_life:tundra_river, CREATURE, exoticbirds:heron, 10, 2, 5
6508, river, still_life:tundra_river, CREATURE, exoticbirds:hummingbird, 20, 2, 5
6509, river, still_life:tundra_river, CREATURE, exoticbirds:kingfisher, 10, 2, 5
6510, river, still_life:tundra_river, CREATURE, exoticbirds:pelican, 10, 2, 5
6511, river, still_life:tundra_river, CREATURE, exoticbirds:pigeon, 12, 2, 5
6512, river, still_life:tundra_river, CREATURE, exoticbirds:swan, 10, 2, 5
6513, river, still_life:tundra_river, CREATURE, epichunt:goat, 10, 1, 3
6514, river, still_life:tundra_river, CREATURE, epichunt:beaver, 10, 1, 3
6515, river, still_life:tundra_river, CREATURE, epichunt:duck,0, 1, 3
6516, river, still_life:tundra_river, CREATURE, epichunt:drake,0, 1, 3
6517, river, still_life:tundra_river, CREATURE, epichunt:goose, 10, 2, 4
6519, river, still_life:tundra_river, CREATURE, epichunt:white_stork, 12, 2, 2
6520, river, still_life:tundra_river, CREATURE, epichunt:common_crane, 12, 2, 2
6521, river, still_life:tundra_river, CREATURE, epichunt:loon, 12, 2, 4
6522, river, still_life:tundra_river, CREATURE, epichunt:owl, 12, 1, 2
6523, river, still_life:tundra_river, AMBIENT, minecraft:bat,80, 8, 8
6524, river, still_life:tundra_river, AMBIENT, epichunt:kestrel, 10, 1, 1
6525, river, still_life:tundra_river, AMBIENT, epichunt:eagle, 10, 1, 1
6526, river, still_life:tundra_river, AMBIENT, epichunt:hawk, 10, 1, 1
6527, river, still_life:tundra_river, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
6528, river, still_life:tundra_river, WATER_AMBIENT, aquaculture:bluegill, 20, 1, 6
6529, river, still_life:tundra_river, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
6530, river, still_life:tundra_river, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
6531, river, still_life:tundra_river, WATER_AMBIENT, aquaculture:catfish, 10, 1, 1
6532, river, still_life:tundra_river, WATER_AMBIENT, aquaculture:gar, 10, 1, 2
6533, river, still_life:tundra_river, WATER_AMBIENT, epichunt:carp,10, 3, 5
6534, river, still_life:tundra_river, WATER_AMBIENT, epichunt:eel,10, 1, 3
6535, river, still_life:tundra_river, WATER_AMBIENT, epichunt:perches,10, 3, 5
6536, river, still_life:tundra_river, WATER_AMBIENT, epichunt:pikefish,10, 3, 5
6537, river, still_life:tundra_river, WATER_AMBIENT, epichunt:roach,10, 3, 5
6538, river, still_life:tundra_river, WATER_AMBIENT, epichunt:zander,10, 3, 5
6539, river, still_life:tundra_river, WATER_AMBIENT, epichunt:trout,10, 3, 5
6540, river, still_life:tundra_river, WATER_AMBIENT, epichunt:catfish,10, 1, 1
6541, river, still_life:tundra_river, WATER_AMBIENT, aquaculture:minnow, 18, 1, 5
6542, river, still_life:tundra_river, WATER_AMBIENT, aquaculture:muskellunge, 10, 1, 1
6543, river, still_life:tundra_river, WATER_AMBIENT, aquaculture:perch, 20, 1, 6
6544, river, still_life:tundra_river, WATER_AMBIENT, aquaculture:rainbow_trout, 10, 2, 4
6545, river, still_life:tundra_river, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 3
6546, ocean, minecraft:warm_ocean, MONSTER, minecraft:drowned, 10, 1, 1
6547, ocean, minecraft:warm_ocean, MONSTER, minecraft:spider, 80, 4, 4
6548, ocean, minecraft:warm_ocean, MONSTER, minecraft:zombie, 80, 4, 4
6549, ocean, minecraft:warm_ocean, MONSTER, minecraft:zombie_villager, 10, 1, 1
6550, ocean, minecraft:warm_ocean, MONSTER, minecraft:skeleton, 80, 4, 4
6551, ocean, minecraft:warm_ocean, MONSTER, minecraft:creeper, 80, 4, 4
6552, ocean, minecraft:warm_ocean, MONSTER, minecraft:slime, 80, 4, 4
6553, ocean, minecraft:warm_ocean, MONSTER, minecraft:enderman, 5, 1, 4
6554, ocean, minecraft:warm_ocean, MONSTER, minecraft:witch, 5, 1, 1
6555, ocean, minecraft:warm_ocean, MONSTER, epichunt:white_shark, 12, 1, 2
6556, ocean, minecraft:warm_ocean, CREATURE, exoticbirds:pigeon, 12, 2, 5
6557, ocean, minecraft:warm_ocean, CREATURE, epichunt:goat, 10, 1, 3
6559, ocean, minecraft:warm_ocean, CREATURE, epichunt:owl, 12, 1, 2
6560, ocean, minecraft:warm_ocean, AMBIENT, minecraft:bat,80, 8, 8
6561, ocean, minecraft:warm_ocean, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
6562, ocean, minecraft:warm_ocean, WATER_CREATURE, minecraft:squid, 10, 4, 4
6563, ocean, minecraft:warm_ocean, WATER_CREATURE, minecraft:dolphin, 10, 1, 2
6564, ocean, minecraft:warm_ocean, WATER_CREATURE, epichunt:whale, 10, 1, 5
6565, ocean, minecraft:warm_ocean, WATER_CREATURE, epichunt:orca, 10, 1, 2
6566, ocean, minecraft:warm_ocean, WATER_AMBIENT, minecraft:pufferfish, 15, 1, 3
6567, ocean, minecraft:warm_ocean, WATER_AMBIENT, minecraft:tropical_fish, 25, 8, 8
6568, ocean, minecraft:warm_ocean, WATER_AMBIENT, epichunt:bass, 70, 3, 5
6569, ocean, minecraft:warm_ocean, WATER_AMBIENT, epichunt:halibut, 70, 3, 5
6570, ocean, minecraft:warm_ocean, WATER_AMBIENT, epichunt:mackerel, 80, 8, 10
6571, ocean, minecraft:warm_ocean, WATER_AMBIENT, epichunt:herring, 80, 7, 10
6572, ocean, minecraft:warm_ocean, WATER_AMBIENT, epichunt:sardine, 80, 8, 10
6573, ocean, minecraft:warm_ocean, WATER_AMBIENT, epichunt:pollock, 70, 3, 5
6574, ocean, minecraft:warm_ocean, WATER_AMBIENT, epichunt:sturgeon, 20, 1, 1
6575, ocean, minecraft:warm_ocean, WATER_AMBIENT, epichunt:swordfish, 20, 1, 2
6576, ocean, minecraft:warm_ocean, WATER_AMBIENT, aquaculture:jellyfish, 10, 1, 3
6577, ocean, minecraft:warm_ocean, WATER_AMBIENT, aquaculture:red_grouper, 10, 1, 2
6578, ocean, minecraft:warm_ocean, WATER_AMBIENT, aquaculture:tuna, 10, 1, 1
6579, none, still_life:warm_temperate_clearings, MONSTER, minecraft:spider, 80, 4, 4
6580, none, still_life:warm_temperate_clearings, MONSTER, minecraft:zombie, 80, 4, 4
6581, none, still_life:warm_temperate_clearings, MONSTER, minecraft:zombie_villager, 10, 1, 1
6582, none, still_life:warm_temperate_clearings, MONSTER, minecraft:skeleton, 80, 4, 4
6583, none, still_life:warm_temperate_clearings, MONSTER, minecraft:creeper, 80, 4, 4
6584, none, still_life:warm_temperate_clearings, MONSTER, minecraft:slime, 80, 4, 4
6585, none, still_life:warm_temperate_clearings, MONSTER, minecraft:enderman, 5, 1, 4
6586, none, still_life:warm_temperate_clearings, MONSTER, minecraft:witch, 5, 1, 1
6587, none, still_life:warm_temperate_clearings, CREATURE, minecraft:sheep, 10, 4, 4
6588, none, still_life:warm_temperate_clearings, CREATURE, minecraft:pig, 10, 4, 4
6589, none, still_life:warm_temperate_clearings, CREATURE, minecraft:chicken, 10, 4, 4
6590, none, still_life:warm_temperate_clearings, CREATURE, minecraft:cow, 10, 4, 4
6591, none, still_life:warm_temperate_clearings, CREATURE, minecraft:rabbit, 10, 2, 4
6592, none, still_life:warm_temperate_clearings, CREATURE, minecraft:horse, 0, 2, 6
6593, none, still_life:warm_temperate_clearings, CREATURE, minecraft:donkey, 0, 1, 1
6594, none, still_life:warm_temperate_clearings, CREATURE, exoticbirds:pigeon, 12, 2, 5
6595, none, still_life:warm_temperate_clearings, CREATURE, epichunt:goat, 10, 1, 3
6597, none, still_life:warm_temperate_clearings, CREATURE, epichunt:owl, 12, 1, 2
6598, none, still_life:warm_temperate_clearings, AMBIENT, minecraft:bat,80, 8, 8
6599, none, still_life:warm_temperate_clearings, AMBIENT, epichunt:kestrel, 10, 1, 1
6600, none, still_life:warm_temperate_clearings, AMBIENT, epichunt:eagle, 10, 1, 1
6601, none, still_life:warm_temperate_clearings, AMBIENT, epichunt:hawk, 10, 1, 1
6602, none, still_life:warm_temperate_clearings, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
6603, none, still_life:warm_temperate_clearings, WATER_AMBIENT, aquaculture:bluegill, 20, 1, 6
6604, none, still_life:warm_temperate_clearings, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
